10,10,6
1758,Litvak,Evelyn,F,1890,Howell,Piper,F, -1
1901,Ewing,Jacob,M,1772,Souza,Charlie,F,1772,Souza,Charlie,F
1838,Souza,Julia,F,1761,Wong,Luke,M, -1
1774,Miyahira,Cadence,F,1771,Ewing,Micah,M, -1
1761,Wong,Luke,M,1741,Azari,Adam,M, -1
1741,Azari,Adam,M,1758,Litvak,Evelyn,F, -1
2010,Howell,Camilla,F
2009,Souza,Wyatt,M
2008,Souza,Aubrey,F
2007,Howell,Chase,M
2007,Howell,Liam,M
2006,Souza,Kaelyn,F
2005,Howell,Chase,M
2005,Howell,Hudson,M
2005,Howell,Jackson,M
2005,Souza,Josiah,M
2005,Souza,Xander,M
2004,Ewing,Sophia,F
2004,Ewing,Stella,F
2004,Howell,Leah,F
2004,Howell,Riley,F
2004,Howell,Sadie,F
2004,Souza,Addison,F
2004,Souza,Allison,F
2004,Souza,Anna,F
2004,Souza,Bailey,F
2004,Souza,Layla,F
2004,Souza,Stella,F
2003,Ewing,Jeremiah,M
2003,Ewing,Josiah,M
2003,Ewing,Michael,M
2003,Howell,Ethan,M
2003,Howell,Gabriel,M
2003,Howell,Landon,M
2003,Souza,Elliot,M
2003,Souza,Luke,M
2002,Ewing,Makayla,F
2002,Ewing,Maria,F
2002,Howell,Aria,F
2002,Howell,Hannah,F
2002,Howell,Kennedy,F
2002,Howell,Nora,F
2002,Howell,Sarah,F
2002,Souza,Alexis,F
2002,Souza,Callie,F
2002,Souza,Camilla,F
2002,Souza,Ellie,F
2002,Souza,Lily,F
2002,Souza,Olivia,F
2002,Souza,Reagan,F
2002,Souza,Samantha,F
2001,Ewing,Blake,M
2001,Ewing,Jacob,M
2001,Ewing,Max,M
2001,Ewing,Nathan,M
2001,Ewing,Sebastian,M
2001,Ewing,Thomas,M
2001,Howell,Alexander,M
2001,Howell,Blake,M
2001,Howell,Caleb,M
2001,Howell,Cameron,M
2001,Howell,Dylan,M
2001,Howell,Hudson,M
2001,Howell,Leo,M
2001,Howell,Thomas,M
2001,Souza,Cameron,M
2001,Souza,Carson,M
2001,Souza,Chase,M
2001,Souza,Cooper,M
2001,Souza,Jayce,M
2001,Souza,Jayden,M
2001,Souza,Julian,M
2001,Souza,Nathaniel,M
2000,Ewing,Alaina,F
2000,Ewing,Alyssa,F
2000,Ewing,Aria,F
2000,Ewing,Hailey,F
2000,Ewing,Paisley,F
2000,Ewing,Riley,F
2000,Ewing,Zoe,F
2000,Howell,Brooklyn,F
2000,Howell,Cadence,F
2000,Howell,Emily,F
2000,Howell,Eva,F
2000,Howell,Kaelyn,F
2000,Howell,Leah,F
2000,Howell,Lucy,F
2000,Howell,Penelope,F
2000,Howell,Peyton,F
2000,Souza,Abigail,F
2000,Souza,Alice,F
2000,Souza,Allison,F
2000,Souza,Anna,F
2000,Souza,Annabelle,F
2000,Souza,Aria,F
2000,Souza,Audrey,F
2000,Souza,Ava,F
2000,Souza,Callie,F
2000,Souza,Camilla,F
2000,Souza,Elena,F
2000,Souza,Evelyn,F
2000,Souza,Hannah,F
2000,Souza,Isabelle,F
2000,Souza,Kaylee,F
2000,Souza,London,F
2000,Souza,Reagan,F
2000,Souza,Samantha,F
2000,Souza,Scarlett,F
2000,Souza,Skyler,F
2000,Souza,Sophia,F
1999,Ewing,Aaron,M
1999,Ewing,Grayson,M
1999,Ewing,Hudson,M
1999,Ewing,Isaac,M
1999,Ewing,Nicholas,M
1999,Howell,Aaron,M
1999,Howell,Aiden,M
1999,Howell,Benjamin,M
1999,Howell,Dylan,M
1999,Howell,Gabriel,M
1999,Howell,Grayson,M
1999,Howell,Jack,M
1999,Howell,Jayce,M
1999,Howell,Josiah,M
1999,Howell,Landon,M
1999,Howell,Leo,M
1999,Souza,Adrian,M
1999,Souza,Aiden,M
1999,Souza,Alexander,M
1999,Souza,Austin,M
1999,Souza,David,M
1999,Souza,Dylan,M
1999,Souza,Easton,M
1999,Souza,Gavin,M
1999,Souza,Jason,M
1999,Souza,Jonathan,M
1999,Souza,Joshua,M
1999,Souza,Mason,M
1999,Souza,Tristan,M
1999,Souza,Xander,M
1998,Ewing,Alexandra,F
1998,Ewing,Aubrey,F
1998,Ewing,Bailey,F
1998,Ewing,Charlie,F
1998,Ewing,Kaitlyn,F
1998,Ewing,Lucy,F
1998,Ewing,Mackenzie,F
1998,Ewing,Victoria,F
1998,Howell,Alice,F
1998,Howell,Aria,F
1998,Howell,Brooklyn,F
1998,Howell,Camilla,F
1998,Howell,Clara,F
1998,Howell,Hailey,F
1998,Howell,Isabella,F
1998,Howell,Jasmine,F
1998,Howell,Julia,F
1998,Howell,Lillian,F
1998,Howell,Lucy,F
1998,Howell,Makayla,F
1998,Howell,Nora,F
1998,Howell,Sadie,F
1998,Howell,Samantha,F
1998,Howell,Sarah,F
1998,Howell,Savannah,F
1998,Howell,Stella,F
1998,Howell,Violet,F
1998,Howell,Vivian,F
1998,Souza,Adalyn,F
1998,Souza,Anna,F
1998,Souza,Annabelle,F
1998,Souza,Callie,F
1998,Souza,Charlotte,F
1998,Souza,Clara,F
1998,Souza,Elena,F
1998,Souza,Gabriella,F
1998,Souza,Grace,F
1998,Souza,Keira,F
1998,Souza,Kennedy,F
1998,Souza,Layla,F
1998,Souza,Lila,F
1998,Souza,Mackenzie,F
1998,Souza,Natalie,F
1998,Souza,Samantha,F
1998,Souza,Sydney,F
1997,Ewing,Brayden,M
1997,Ewing,Gabriel,M
1997,Ewing,Gavin,M
1997,Ewing,Jason,M
1997,Ewing,John,M
1997,Ewing,Landon,M
1997,Ewing,Nathan,M
1997,Ewing,Nicholas,M
1997,Ewing,Zachary,M
1997,Howell,Alexander,M
1997,Howell,Austin,M
1997,Howell,Brody,M
